BLOCK,FLOOR,FLAT,PRICE,SFA
2,14,G,0.2,416
7,12,A,0.4,506
2,6,E,0.4,444
1,9,E,0.4,444
10,21,H,0.5,561
6,24,H,0.6,506
9,7,E,0.6,561
4,7,E,0.6,366
1,5,A,0.7,372
1,7,A,0.7,372
7,32,E,0.7,366
8,3,G,0.7,387
3,10,A,0.7,454
4,9,D,0.7,366
3,15,F,0.8,416
10,10,C,0.8,431
2,6,A,0.8,372
3,31,C,0.8,362
1,13,A,0.8,372
6,30,D,0.8,366
7,30,D,0.8,366
4,26,D,0.8,366
11,17,F,0.8,387
9,30,F,0.8,387
1,12,B,0.8,416
4,19,E,0.8,366
4,17,F,0.8,440
6,15,B,0.8,412
8,10,F,0.8,194
9,23,A,0.8,587
9,23,E,0.8,561
9,20,F,0.8,387
5,4,D,0.8,366
1,33,E,0.8,444
7,8,D,0.8,366
8,3,G,0.8,387
8,24,F,0.8,387
10,3,F,0.8,387
1,8,C,0.8,416
5,18,C,0.8,440
5,4,C,0.8,440
6,7,D,0.8,366
3,6,D,0.9,451
6,17,C,0.9,435
7,24,E,0.9,366
12,33,F,0.9,387
2,19,F,0.9,416
8,19,F,0.9,387
2,12,F,0.9,416
6,11,C,0.9,435
6,10,F,0.9,440
7,12,A,0.9,506
12,12,H,0.9,561
1,7,A,0.9,372
1,30,C,0.9,416
3,21,A,0.9,454
10,4,F,0.9,387
10,13,G,0.9,387
12,3,F,0.9,387
1,8,C,0.9,416
10,7,B,0.9,431
3,25,F,0.9,416
5,19,A,0.9,506
6,28,D,0.9,366
6,4,H,0.9,506
7,8,D,0.9,366
8,11,B,0.9,431
8,20,G,0.9,387
8,18,B,0.9,431
9,34,H,0.9,561
10,28,D,0.9,587
10,9,F,0.9,387
10,23,G,0.9,387
11,7,G,0.9,387
1,7,H,0.9,372
2,23,B,0.9,419
7,28,F,0.9,440
12,32,F,0.9,387
3,33,C,0.9,362
7,32,F,0.9,440
10,30,F,0.9,387
1,5,E,0.9,444
3,16,D,0.9,451
7,31,F,0.9,440
11,32,F,0.9,387
12,6,B,0.9,431
2,24,G,0.9,416
2,24,F,0.9,416
3,10,C,0.9,362
8,32,G,0.9,387
1,4,A,1.0,372
3,6,D,1.0,451
4,13,H,1.0,506
5,22,E,1.0,366
5,12,E,1.0,366
5,31,C,1.0,440
7,13,E,1.0,366
7,16,F,1.0,440
8,8,A,1.0,587
8,7,B,1.0,431
1,4,H,1.0,372
7,32,D,1.0,366
7,17,C,1.0,440
9,19,C,1.0,431
4,20,C,1.0,440
10,31,C,1.0,431
11,34,C,1.0,431
1,17,A,1.0,372
1,7,A,1.0,372
1,25,B,1.0,416
2,10,A,1.0,372
3,25,F,1.0,416
3,24,D,1.0,451
3,22,C,1.0,362
5,29,D,1.0,366
7,19,D,1.0,366
7,26,F,1.0,440
8,4,G,1.0,387
9,16,G,1.0,387
9,16,H,1.0,561
10,34,G,1.0,387
12,25,B,1.0,431
1,16,C,1.0,416
2,23,F,1.0,416
3,29,F,1.0,416
8,19,H,1.0,561
11,11,G,1.0,387
1,24,F,1.0,419
1,34,D,1.0,444
1,4,G,1.0,419
1,32,A,1.0,372
1,21,H,1.0,372
2,9,G,1.0,416
2,4,A,1.0,372
2,9,G,1.0,416
2,32,F,1.0,416
2,8,A,1.0,372
3,9,D,1.0,451
3,13,C,1.0,362
3,33,E,1.0,451
4,9,F,1.0,440
4,6,H,1.0,506
4,31,D,1.0,366
4,34,B,1.0,539
4,13,E,1.0,366
4,28,E,1.0,366
5,21,D,1.0,366
5,33,E,1.0,366
6,29,B,1.0,412
6,29,E,1.0,366
6,22,A,1.0,506
6,4,C,1.0,435
7,7,C,1.0,440
7,8,A,1.0,506
7,8,C,1.0,440
7,16,A,1.0,506
8,21,B,1.0,431
8,28,F,1.0,387
8,2,F,1.0,387
8,28,B,1.0,431
8,2,F,1.0,387
8,13,H,1.0,561
9,24,A,1.0,587
10,8,F,1.0,387
10,26,F,1.0,387
10,26,G,1.0,387
11,8,B,1.0,431
11,13,G,1.0,387
11,2,B,1.0,431
11,5,G,1.0,387
11,6,A,1.0,587
11,30,H,1.0,561
11,15,B,1.0,431
11,17,B,1.0,431
11,10,B,1.0,431
12,30,D,1.0,587
12,22,G,1.0,387
12,24,E,1.0,561
12,17,F,1.0,387
2,4,C,1.0,419
8,34,F,1.0,387
11,3,G,1.0,387
12,3,F,1.0,387
1,23,D,1.0,444
2,10,A,1.0,372
3,30,E,1.0,451
6,4,E,1.0,366
7,9,E,1.0,366
10,23,G,1.0,387
11,14,G,1.0,387
12,24,C,1.0,431
1,14,H,1.0,372
5,4,E,1.0,366
10,5,C,1.0,431
11,8,F,1.0,387
12,5,G,1.0,387
12,16,B,1.0,431
1,25,B,1.0,416
1,29,B,1.0,416
5,12,D,1.0,366
1,22,G,1.1,419
2,33,F,1.1,416
3,34,F,1.1,416
4,6,D,1.1,366
5,28,D,1.1,366
5,5,E,1.1,366
6,12,E,1.1,366
6,16,F,1.1,440
6,17,H,1.1,506
6,5,A,1.1,506
7,24,D,1.1,366
10,18,C,1.1,431
12,11,B,1.1,431
1,4,B,1.1,416
2,6,B,1.1,419
4,5,D,1.1,366
5,11,D,1.1,366
5,22,C,1.1,440
6,4,E,1.1,366
6,23,D,1.1,366
12,32,B,1.1,431
2,7,C,1.1,419
6,21,E,1.1,366
8,12,F,1.1,387
11,7,G,1.1,387
11,15,G,1.1,387
12,12,F,1.1,387
1,7,A,1.1,372
1,5,A,1.1,372
4,28,E,1.1,366
7,13,E,1.1,366
8,13,F,1.1,387
10,18,B,1.1,431
10,7,G,1.1,387
12,15,G,1.1,387
12,3,H,1.1,561
2,5,A,1.1,372
3,32,A,1.1,454
6,17,E,1.1,366
6,9,D,1.1,366
8,12,C,1.1,431
8,18,G,1.1,387
8,2,F,1.1,387
9,12,C,1.1,431
9,6,F,1.1,387
12,33,F,1.1,387
1,23,H,1.1,372
1,32,D,1.1,444
2,13,C,1.1,419
3,9,F,1.1,416
4,4,D,1.1,366
7,9,E,1.1,366
7,11,E,1.1,366
8,26,C,1.1,431
10,14,B,1.1,431
10,34,G,1.1,387
1,10,A,1.1,372
6,29,C,1.1,435
11,18,G,1.1,387
12,24,F,1.1,387
1,5,E,1.1,444
1,11,B,1.1,416
1,23,A,1.1,372
2,12,B,1.1,419
3,4,C,1.1,362
4,18,E,1.1,366
7,26,D,1.1,366
9,25,B,1.1,431
9,14,F,1.1,387
10,27,G,1.1,387
1,32,A,1.1,372
2,13,A,1.1,372
2,7,A,1.1,372
3,6,F,1.1,416
4,14,E,1.1,366
4,22,E,1.1,366
5,33,E,1.1,366
6,11,D,1.1,366
7,29,E,1.1,366
8,15,G,1.1,387
8,31,F,1.1,387
2,6,A,1.1,372
2,6,B,1.1,419
7,16,D,1.1,366
11,10,F,1.1,387
2,9,A,1.2,372
2,16,A,1.2,372
3,13,C,1.2,362
3,4,E,1.2,451
4,24,A,1.2,506
4,20,D,1.2,366
4,17,D,1.2,366
5,25,G,1.2,389
5,8,D,1.2,366
6,20,B,1.2,412
6,32,D,1.2,366
7,8,D,1.2,366
7,16,E,1.2,366
8,29,G,1.2,387
8,28,G,1.2,387
8,23,F,1.2,387
9,25,F,1.2,387
9,7,F,1.2,387
9,3,F,1.2,387
9,34,G,1.2,387
11,24,G,1.2,387
1,5,C,1.2,416
1,33,A,1.2,372
2,33,C,1.2,419
2,5,G,1.2,416
3,22,F,1.2,416
3,25,A,1.2,454
3,6,G,1.2,462
4,23,E,1.2,366
4,6,D,1.2,366
4,14,E,1.2,366
5,23,E,1.2,366
5,6,G,1.2,389
6,13,D,1.2,366
6,5,D,1.2,366
7,7,D,1.2,366
10,19,F,1.2,387
10,6,G,1.2,387
12,11,G,1.2,387
1,12,F,1.2,419
1,16,F,1.2,419
3,9,C,1.2,362
3,24,D,1.2,451
4,33,D,1.2,366
4,27,C,1.2,440
6,5,D,1.2,366
7,13,C,1.2,440
8,24,F,1.2,387
10,8,B,1.2,431
10,29,G,1.2,387
12,5,B,1.2,431
1,31,A,1.2,372
1,27,E,1.2,444
1,7,F,1.2,419
1,15,B,1.2,416
1,17,H,1.2,372
2,20,B,1.2,419
2,22,C,1.2,419
2,26,E,1.2,444
2,31,C,1.2,419
3,32,C,1.2,362
3,7,C,1.2,362
3,27,F,1.2,416
4,7,E,1.2,366
5,24,D,1.2,366
5,23,E,1.2,366
6,14,A,1.2,506
6,4,C,1.2,435
7,5,F,1.2,440
9,2,G,1.2,387
11,23,F,1.2,387
11,24,F,1.2,387
12,9,G,1.2,387
12,21,G,1.2,387
1,32,C,1.2,416
4,24,E,1.2,366
4,23,E,1.2,366
4,15,D,1.2,366
5,23,D,1.2,366
5,18,E,1.2,366
6,25,E,1.2,366
6,14,D,1.2,366
7,31,E,1.2,366
7,12,E,1.2,366
7,23,E,1.2,366
8,13,F,1.2,387
9,4,B,1.2,431
9,7,B,1.2,431
10,12,F,1.2,387
11,7,B,1.2,431
12,28,G,1.2,387
1,5,C,1.2,416
1,34,F,1.2,419
1,8,E,1.2,444
1,11,H,1.2,372
1,5,H,1.2,372
1,7,G,1.2,419
2,10,E,1.2,444
2,12,H,1.2,531
3,14,F,1.2,416
3,8,D,1.2,451
3,23,E,1.2,451
3,22,C,1.2,362
3,24,E,1.2,451
3,13,F,1.2,416
3,12,C,1.2,362
4,14,C,1.2,440
4,13,G,1.2,539
5,28,E,1.2,366
5,23,G,1.2,389
6,16,E,1.2,366
6,27,A,1.2,506
6,20,F,1.2,440
6,12,E,1.2,366
7,29,F,1.2,440
7,5,D,1.2,366
7,11,F,1.2,440
8,33,G,1.2,387
9,2,D,1.2,587
9,14,F,1.2,387
10,24,F,1.2,387
11,5,H,1.2,561
12,18,G,1.2,387
1,34,G,1.2,419
2,8,A,1.2,372
3,30,F,1.2,416
4,22,D,1.2,366
4,23,C,1.2,440
4,25,E,1.2,366
5,22,E,1.2,366
6,4,D,1.2,366
7,19,F,1.2,440
9,17,F,1.2,387
9,13,G,1.2,387
10,5,F,1.2,387
1,26,F,1.2,419
1,21,B,1.2,416
1,14,H,1.2,372
2,33,G,1.2,416
3,25,C,1.2,362
4,16,E,1.2,366
6,10,E,1.2,366
6,21,D,1.2,366
7,30,C,1.2,440
7,18,C,1.2,440
7,4,D,1.2,366
8,19,G,1.2,387
9,26,F,1.2,387
10,7,G,1.2,387
11,33,F,1.2,387
12,14,G,1.2,387
12,9,F,1.2,387
12,3,F,1.2,387
1,12,H,1.2,372
1,24,H,1.2,372
1,25,B,1.2,416
1,19,H,1.2,372
1,5,D,1.2,444
2,12,D,1.2,444
2,34,B,1.2,419
4,9,E,1.2,366
5,7,C,1.2,440
5,23,D,1.2,366
6,32,E,1.2,366
6,24,C,1.2,435
6,18,E,1.2,366
7,21,E,1.2,366
7,21,E,1.2,366
7,24,D,1.2,366
7,14,D,1.2,366
8,21,F,1.2,387
8,18,F,1.2,387
9,2,C,1.2,431
9,23,F,1.2,387
9,24,F,1.2,387
9,17,G,1.2,387
9,15,G,1.2,387
10,3,B,1.2,431
10,14,C,1.2,431
10,13,B,1.2,431
10,9,F,1.2,387
11,31,F,1.2,387
11,20,G,1.2,387
12,19,E,1.2,561
12,15,C,1.2,431
12,15,F,1.2,387
2,29,A,1.2,372
4,19,E,1.2,366
7,19,C,1.2,440
7,4,E,1.2,366
8,26,G,1.2,387
8,20,G,1.2,387
10,6,F,1.2,387
12,10,C,1.2,431
1,7,A,1.3,372
1,19,B,1.3,416
1,10,E,1.3,444
1,30,H,1.3,372
2,9,A,1.3,372
2,17,A,1.3,372
2,9,C,1.3,419
2,12,B,1.3,419
2,19,C,1.3,419
2,6,A,1.3,372
3,4,G,1.3,462
3,14,A,1.3,454
4,18,C,1.3,440
4,31,F,1.3,440
5,11,C,1.3,440
5,21,F,1.3,443
5,32,F,1.3,443
6,11,B,1.3,412
6,31,B,1.3,412
6,12,C,1.3,435
7,16,E,1.3,366
7,17,E,1.3,366
7,31,B,1.3,551
7,8,C,1.3,440
7,7,E,1.3,366
7,10,D,1.3,366
7,27,D,1.3,366
8,8,F,1.3,387
8,29,B,1.3,431
9,12,B,1.3,431
9,6,C,1.3,431
9,6,G,1.3,387
10,24,H,1.3,561
11,16,F,1.3,387
11,13,F,1.3,387
11,7,F,1.3,387
12,33,G,1.3,387
12,22,C,1.3,431
12,14,G,1.3,387
12,24,D,1.3,587
1,15,A,1.3,372
1,6,F,1.3,419
3,13,C,1.3,362
4,8,C,1.3,440
4,9,D,1.3,366
5,14,D,1.3,366
5,11,E,1.3,366
8,26,G,1.3,387
9,10,C,1.3,431
10,19,G,1.3,387
11,13,G,1.3,387
12,8,G,1.3,387
12,24,G,1.3,387
12,19,G,1.3,387
1,16,C,1.3,416
1,34,G,1.3,419
2,24,B,1.3,419
3,9,C,1.3,362
3,33,F,1.3,416
4,6,F,1.3,440
5,6,D,1.3,366
5,34,D,1.3,366
5,13,E,1.3,366
6,21,E,1.3,366
6,23,C,1.3,435
6,32,E,1.3,366
7,8,D,1.3,366
7,13,D,1.3,366
7,28,D,1.3,366
8,4,G,1.3,387
8,34,C,1.3,431
9,33,G,1.3,387
12,4,B,1.3,431
1,5,E,1.3,444
1,13,D,1.3,444
1,5,E,1.3,444
1,6,G,1.3,419
1,6,G,1.3,419
1,4,C,1.3,416
2,27,G,1.3,416
2,8,G,1.3,416
2,14,F,1.3,416
2,4,C,1.3,419
2,34,A,1.3,372
3,9,H,1.3,454
3,11,C,1.3,362
4,15,D,1.3,366
5,13,E,1.3,366
5,4,C,1.3,440
5,6,D,1.3,366
5,29,G,1.3,389
5,26,D,1.3,366
5,16,E,1.3,366
6,23,B,1.3,412
6,12,C,1.3,435
6,5,C,1.3,435
6,20,B,1.3,412
6,32,B,1.3,412
6,9,D,1.3,366
8,31,G,1.3,387
8,15,F,1.3,387
9,12,F,1.3,387
9,22,G,1.3,387
10,5,G,1.3,387
10,5,B,1.3,431
11,18,G,1.3,387
11,34,E,1.3,561
12,22,H,1.3,561
12,18,C,1.3,431
1,27,F,1.3,419
1,24,H,1.3,372
2,8,F,1.3,416
2,16,F,1.3,416
2,33,D,1.3,444
2,13,B,1.3,419
3,21,F,1.3,416
3,20,D,1.3,451
4,14,E,1.3,366
4,4,H,1.3,506
4,28,C,1.3,440
4,4,D,1.3,366
5,32,F,1.3,443
5,26,D,1.3,366
5,5,E,1.3,366
5,9,E,1.3,366
5,18,D,1.3,366
5,25,D,1.3,366
6,9,D,1.3,366
6,29,B,1.3,412
7,19,F,1.3,440
7,17,F,1.3,440
11,4,G,1.3,387
12,29,H,1.3,561
12,29,F,1.3,387
1,11,B,1.3,416
1,6,E,1.3,444
1,9,C,1.3,416
1,18,F,1.3,419
1,8,G,1.3,419
1,25,G,1.3,419
1,5,D,1.3,444
1,12,H,1.3,372
1,34,A,1.3,372
1,26,E,1.3,444
2,32,C,1.3,419
2,15,G,1.3,416
2,19,G,1.3,416
3,5,D,1.3,451
3,7,F,1.3,416
3,15,A,1.3,454
3,16,D,1.3,451
5,30,G,1.3,389
5,22,G,1.3,389
5,4,E,1.3,366
6,31,D,1.3,366
6,26,D,1.3,366
6,10,F,1.3,440
7,9,G,1.3,542
7,20,E,1.3,366
7,17,E,1.3,366
7,7,D,1.3,366
8,11,G,1.3,387
8,14,B,1.3,431
8,21,C,1.3,431
8,22,F,1.3,387
8,23,G,1.3,387
9,9,E,1.3,561
10,20,C,1.3,431
10,18,F,1.3,387
11,8,G,1.3,387
11,16,G,1.3,387
11,20,C,1.3,431
11,33,B,1.3,431
12,34,G,1.3,387
12,19,C,1.3,431
12,5,D,1.3,587
12,8,A,1.3,587
12,9,F,1.3,387
12,10,F,1.3,387
1,21,A,1.3,372
1,21,C,1.3,416
1,20,D,1.3,444
1,7,E,1.3,444
2,14,B,1.3,419
2,32,C,1.3,419
3,11,G,1.3,462
5,24,E,1.3,366
5,7,D,1.3,366
5,26,G,1.3,389
5,11,F,1.3,443
5,8,F,1.3,443
5,23,E,1.3,366
6,25,D,1.3,366
6,12,H,1.3,506
7,27,E,1.3,366
9,9,C,1.3,431
10,2,F,1.3,387
10,5,F,1.3,387
10,21,G,1.3,387
11,9,C,1.3,431
11,23,F,1.3,387
1,16,D,1.3,444
1,34,G,1.3,419
2,25,D,1.3,444
2,25,E,1.3,444
3,19,E,1.3,451
3,34,C,1.3,362
3,34,C,1.3,362
4,8,D,1.3,366
4,28,E,1.3,366
5,17,D,1.3,366
5,6,C,1.3,440
5,18,D,1.3,366
5,4,G,1.3,389
6,7,D,1.3,366
7,22,C,1.3,440
7,21,E,1.3,366
8,34,E,1.3,561
8,21,C,1.3,431
9,20,G,1.3,387
10,31,B,1.3,431
10,8,G,1.3,387
11,3,G,1.3,387
11,2,G,1.3,387
12,31,F,1.3,387
12,34,G,1.3,387
1,16,H,1.3,372
1,11,A,1.3,372
1,11,A,1.3,372
1,23,H,1.3,372
1,26,H,1.3,372
2,16,A,1.3,372
2,6,G,1.3,416
2,33,F,1.3,416
2,11,A,1.3,372
3,8,A,1.3,454
3,10,C,1.3,362
4,13,A,1.3,506
4,13,D,1.3,366
5,29,F,1.3,443
5,12,D,1.3,366
7,21,E,1.3,366
8,24,C,1.3,431
8,22,F,1.3,387
8,8,F,1.3,387
9,7,F,1.3,387
9,27,G,1.3,387
9,19,G,1.3,387
10,15,F,1.3,387
12,10,C,1.3,431
12,15,F,1.3,387
1,13,C,1.3,416
1,17,D,1.3,444
1,8,B,1.3,416
2,17,B,1.3,419
2,28,F,1.3,416
2,9,C,1.3,419
3,13,H,1.3,454
3,31,E,1.3,451
3,28,D,1.3,451
3,6,E,1.3,451
4,7,C,1.3,440
4,8,C,1.3,440
4,33,D,1.3,366
5,31,F,1.3,443
5,27,C,1.3,440
5,10,G,1.3,389
5,5,D,1.3,366
5,5,E,1.3,366
7,19,F,1.3,440
8,6,F,1.3,387
10,9,G,1.3,387
12,22,B,1.3,431
12,8,F,1.3,387
12,24,F,1.3,387
1,9,G,1.4,419
1,8,F,1.4,419
2,13,C,1.4,419
2,32,B,1.4,419
2,33,E,1.4,444
2,24,D,1.4,444
2,7,A,1.4,372
2,6,A,1.4,372
2,8,F,1.4,416
2,16,A,1.4,372
3,10,F,1.4,416
3,22,F,1.4,416
4,9,D,1.4,366
4,21,F,1.4,440
4,4,A,1.4,506
5,15,D,1.4,366
5,6,F,1.4,443
5,17,G,1.4,389
5,10,F,1.4,443
5,34,G,1.4,389
6,24,E,1.4,366
6,14,D,1.4,366
6,5,C,1.4,435
7,9,E,1.4,366
7,13,D,1.4,366
7,26,F,1.4,440
7,32,C,1.4,440
8,6,B,1.4,431
8,4,G,1.4,387
8,12,C,1.4,431
8,13,F,1.4,387
8,34,F,1.4,387
9,15,H,1.4,561
9,6,H,1.4,561
10,6,G,1.4,387
10,4,B,1.4,431
10,30,C,1.4,431
10,2,G,1.4,387
11,26,F,1.4,387
11,10,C,1.4,431
1,28,C,1.4,416
1,32,B,1.4,416
1,8,F,1.4,419
1,27,F,1.4,419
1,34,C,1.4,416
1,13,C,1.4,416
1,20,B,1.4,416
1,7,E,1.4,444
2,15,B,1.4,419
3,15,E,1.4,451
3,5,C,1.4,362
4,33,D,1.4,366
4,24,D,1.4,366
5,15,F,1.4,443
5,24,E,1.4,366
5,8,D,1.4,366
5,17,E,1.4,366
6,8,G,1.4,499
6,8,G,1.4,499
6,21,C,1.4,435
6,5,D,1.4,366
7,21,F,1.4,440
8,31,F,1.4,387
9,28,H,1.4,561
10,21,F,1.4,387
10,29,B,1.4,431
10,23,F,1.4,387
10,7,G,1.4,387
12,29,F,1.4,387
1,25,B,1.4,416
1,11,F,1.4,419
1,24,B,1.4,416
2,12,G,1.4,416
3,8,A,1.4,454
3,19,F,1.4,416
4,27,D,1.4,366
4,22,E,1.4,366
4,12,E,1.4,366
5,4,E,1.4,366
5,9,E,1.4,366
6,10,B,1.4,412
6,19,A,1.4,506
6,32,C,1.4,435
6,32,F,1.4,440
6,20,B,1.4,412
6,32,D,1.4,366
6,11,E,1.4,366
7,23,C,1.4,440
7,9,D,1.4,366
8,12,C,1.4,431
9,32,B,1.4,431
10,24,F,1.4,387
11,28,G,1.4,387
12,16,G,1.4,387
1,12,E,1.4,444
1,8,A,1.4,372
1,10,A,1.4,372
1,32,E,1.4,444
1,6,D,1.4,444
2,13,B,1.4,419
2,12,E,1.4,444
2,30,F,1.4,416
2,17,F,1.4,416
2,22,E,1.4,444
2,5,E,1.4,444
2,18,G,1.4,416
2,21,C,1.4,419
2,34,A,1.4,372
2,23,A,1.4,372
2,16,F,1.4,416
3,21,H,1.4,454
3,29,G,1.4,515
3,10,H,1.4,454
3,6,A,1.4,454
3,18,F,1.4,416
3,17,C,1.4,362
3,18,C,1.4,362
3,22,E,1.4,451
4,6,F,1.4,440
4,20,F,1.4,440
4,31,D,1.4,366
4,33,E,1.4,366
5,28,C,1.4,440
5,8,F,1.4,443
5,4,G,1.4,389
6,18,F,1.4,440
6,5,B,1.4,412
6,17,F,1.4,440
6,5,E,1.4,366
7,18,C,1.4,440
7,21,F,1.4,440
7,11,D,1.4,366
7,24,E,1.4,366
8,22,G,1.4,387
8,3,B,1.4,431
8,32,C,1.4,431
8,16,G,1.4,387
9,25,F,1.4,387
10,17,G,1.4,387
10,28,F,1.4,387
10,17,G,1.4,387
11,10,F,1.4,387
11,10,G,1.4,387
11,30,B,1.4,431
11,29,B,1.4,431
11,27,G,1.4,387
12,34,G,1.4,387
12,13,G,1.4,387
12,3,C,1.4,431
12,4,G,1.4,387
1,20,B,1.4,416
1,16,B,1.4,416
1,5,A,1.4,372
2,14,E,1.4,444
2,21,E,1.4,444
2,13,C,1.4,419
2,13,C,1.4,419
2,4,F,1.4,416
2,25,F,1.4,416
2,13,F,1.4,416
2,9,A,1.4,372
2,13,A,1.4,372
2,12,C,1.4,419
3,18,F,1.4,416
3,29,F,1.4,416
4,6,C,1.4,440
4,19,E,1.4,366
5,7,D,1.4,366
5,23,G,1.4,389
5,4,C,1.4,440
5,6,G,1.4,389
5,25,E,1.4,366
6,22,E,1.4,366
6,13,D,1.4,366
7,4,E,1.4,366
7,26,D,1.4,366
8,9,G,1.4,387
10,3,C,1.4,431
10,11,B,1.4,431
12,13,G,1.4,387
12,10,C,1.4,431
12,29,G,1.4,387
1,10,B,1.4,416
1,16,C,1.4,416
1,18,F,1.4,419
1,24,H,1.4,372
1,13,D,1.4,444
1,18,D,1.4,444
1,6,E,1.4,444
2,5,E,1.4,444
2,15,D,1.4,444
2,31,F,1.4,416
3,26,F,1.4,416
3,11,G,1.4,462
3,9,E,1.4,451
4,18,E,1.4,366
4,22,F,1.4,440
4,28,C,1.4,440
4,11,C,1.4,440
5,25,C,1.4,440
5,13,H,1.4,506
5,22,E,1.4,366
5,22,C,1.4,440
5,15,A,1.4,506
6,27,H,1.4,506
6,16,E,1.4,366
6,17,E,1.4,366
6,12,D,1.4,366
6,15,E,1.4,366
7,4,A,1.4,506
7,19,C,1.4,440
7,16,C,1.4,440
8,5,C,1.4,431
8,5,B,1.4,431
8,18,C,1.4,431
8,16,G,1.4,387
